Date,Open,High,Low,Close
2017-03-23,1247.755,1252.855,1243.16,1244.855
2017-03-22,1245.505,1251.355,1244.3,1247.46
2017-03-21,1234.55,1247.55,1227.005,1245.855
2017-03-20,1230.605,1235.505,1229.505,1234.505
2017-03-19,1229.15,1231.005,1229.15,1230.8
2017-03-17,1226.96,1231.71,1224.91,1229.15
2017-03-16,1219.05,1233.3,1218.8,1227.05
2017-03-15,1199.3,1221.9,1198.105,1218.855
2017-03-14,1202.255,1207.41,1197.55,1199.005
2017-03-13,1206.21,1211.16,1202.16,1202.66
2017-03-12,1204.8,1207.05,1204.8,1206.35
2017-03-10,1200.855,1206.2,1195.16,1204.8
2017-03-09,1208.46,1209.05,1199.45,1200.9
2017-03-08,1216.355,1218.41,1205.125,1205.25
2017-03-07,1225.8,1227.05,1211.125,1212.95
2017-03-06,1233.3,1236.755,1225.05,1228.05
2017-03-05,1234.78,1234.78,1234.78,1234.78
2017-03-03,1234.41,1236.3,1223.255,1234.78
2017-03-02,1248.66,1248.755,1231.2,1234.65
2017-03-01,1248.605,1250.4,1237.15,1249.75
2017-02-28,1252.55,1258.255,1248.05,1248.38
2017-02-27,1256.16,1263.71,1247.125,1247.25
2017-02-26,1256.98,1256.98,1256.98,1256.98
2017-02-24,1249.355,1260.05,1247.8,1256.98
2017-02-23,1237.16,1250.85,1235.96,1249.3
2017-02-22,1236.16,1240.355,1232.05,1237.6
2017-02-21,1237.3,1238.755,1226.71,1235.95
2017-02-20,1235.91,1239.35,1233.005,1239.35
2017-02-19,1235.03,1235.03,1230.25,1230.25
2017-02-17,1238.605,1243.755,1234.755,1235.03
2017-02-16,1233.755,1242.355,1232.255,1239.35
2017-02-15,1228.66,1233.3,1217.16,1233
2017-02-14,1225.3,1234.605,1222.16,1228.69
2017-02-13,1230.91,1232.21,1219.505,1226.95
2017-02-12,1233.55,1233.55,1233.55,1233.55
2017-02-10,1229.005,1236.66,1221.755,1233.55
2017-02-09,1241.05,1244.3,1226.32,1226.32
2017-02-08,1234.005,1244.71,1230.3,1242.375
2017-02-07,1234.55,1235.8,1228.05,1233.75
2017-02-06,1222.605,1235.82,1219.55,1235.82
2017-02-05,1220.2,1220.2,1220.2,1220.2
2017-02-03,1214.91,1221.3,1209.35,1220.2
2017-02-02,1208.96,1225.21,1208.55,1215.95
2017-02-01,1210.8,1214.75,1198.41,1214.75
2017-01-31,1195.55,1215.355,1194.255,1215.35
2017-01-30,1192.96,1199.35,1188.45,1197.75
2017-01-29,1191.18,1191.18,1191.18,1191.18
2017-01-28,1191.18,1191.18,1191.18,1191.18
2017-01-27,1189.07,1191.71,1181.505,1191.18
2017-01-26,1200.96,1202.505,1184.71,1188.52
2017-01-25,1209.46,1209.66,1193.5,1203.75
2017-01-24,1219.25,1219.5,1206.96,1209.3
2017-01-23,1215.05,1219.55,1209.605,1219.45
2017-01-22,1192.85,1192.85,1192.85,1192.85
2017-01-20,1203.46,1214.505,1199.005,1209.1
2017-01-19,1203.605,1206.55,1196.105,1204.755
2017-01-18,1216.605,1217.505,1202.605,1203.91
2017-01-17,1203.855,1218.71,1203.255,1216.85
2017-01-16,1198.46,1208.5,1198.46,1202.5
2017-01-15,1197.45,1197.45,1197.45,1197.45
2017-01-13,1194.505,1200.8,1187.96,1197.45
2017-01-12,1194.46,1206.755,1193.55,1195.8
2017-01-11,1187.66,1198.255,1177.505,1191.855
2017-01-10,1181.96,1190.46,1180.355,1189.25
2017-01-09,1172.18,1188.75,1172.18,1188.75
2017-01-06,1180.16,1181.355,1169.625,1169.75
2017-01-05,1163.505,1184.755,1163.21,1179.88
2017-01-04,1158.8,1163.6,1158.8,1163.6
2017-01-03,1151.21,1163.41,1146.46,1158.96
2017-01-02,1152.15,1152.15,1152.15,1152.15
2016-12-30,1151.85,1151.85,1151.85,1151.85
2016-12-29,1142.505,1159.16,1141.96,1157.9
2016-12-28,1139.46,1144.46,1136.65,1141.58
2016-12-27,1133.95,1148.05,1131.85,1138.85
2016-12-26,1133.96,1133.96,1133.96,1133.96
2016-12-23,1128.55,1135.55,1128.41,1133.95
2016-12-22,1131.55,1134,1128,1128.77
2016-12-21,1132.66,1137.2,1129.66,1131.25
2016-12-20,1138.605,1139.755,1126,1132.05
2016-12-16,1128.66,1141.35,1126.755,1134.03
2016-12-15,1142.16,1144.41,1123.1,1128.2
2016-12-14,1158.755,1165,1140.1,1140.25
2016-12-13,1163.3,1164.91,1154.75,1158.25
2016-12-12,1160.355,1165.7,1152.255,1162.45
2016-12-09,1170.66,1172.05,1156.8,1160.35
2016-12-08,1174.41,1178.605,1169.55,1170.75
2016-12-07,1169.505,1180.355,1166.105,1173.95
2016-12-06,1170.255,1178.75,1167.15,1178.75
2016-12-05,1170.24,1170.24,1170.24,1170.24
2016-12-02,1172.605,1177.91,1167.46,1177.5
2016-12-01,1174.21,1176.55,1161,1161
2016-11-30,1188.505,1195.005,1168.55,1173.38
2016-11-29,1194.3,1194.855,1181.71,1187.75
2016-11-28,1189.355,1194.875,1183.755,1194.75
2016-11-27,1182.25,1182.25,1182.25,1182.25
2016-11-25,1185.605,1193.005,1171.605,1182.25
2016-11-24,1188.25,1190.46,1181.95,1184.09
2016-11-23,1213.2,1215,1182.16,1193.375
2016-11-22,1213.7,1220.95,1206.96,1212.3
2016-11-21,1207.35,1260.9,1205.8,1207.25
2016-11-20,1200.85,1200.85,1200.85,1200.85
2016-11-18,1216.8,1217.8,1204.3,1208.55
2016-11-17,1225.5,1233.375,1211.55,1222.755
2016-11-16,1228.5,1232.9,1221.7,1224.15
2016-11-15,1222,1231.4,1219.4,1228.7
2016-11-14,1229.7,1231.25,1211.755,1221.1
2016-11-13,1221.1,1227.6,1211.25,1211.25
2016-11-11,1259.4,1303.15,1220.65,1227.6
2016-11-10,1265.6,1268.25,1246.95,1246.95
2016-11-09,1273.35,1336.7,1269.8,1270.55
2016-11-08,1282.65,1290.505,1271.25,1271.25
2016-11-07,1292.2,1295.8,1278.4,1279.25
2016-11-06,1281.25,1281.25,1281.25,1281.25
2016-11-04,1304.45,1306.7,1294.9,1304.25
2016-11-03,1298.4,1306.25,1286.105,1303.05
2016-11-02,1288.6,1307.55,1296.9,1298.1
2016-11-01,1276.95,1291.91,1275.85,1289.05
2016-10-31,1277.4,1279.5,1269.25,1276.75
2016-10-30,1277.75,1279.4,1276.55,1277.7
2016-10-28,1268.45,1284.23,1262.63,1276.3
2016-10-27,1266.8,1272.45,1265.3,1265.75
2016-10-26,1274.34,1276.3,1265.005,1265.75
2016-10-25,1270,1276.75,1267.1,1276.75
2016-10-24,1266.1,1271.91,1260.9,1260.9
2016-10-23,1266.75,1266.75,1266.75,1266.75
2016-10-21,1263.63,1268.05,1261.2,1266.75
2016-10-20,1269.65,1273.66,1263.625,1263.63
2016-10-19,1263.15,1272.91,0,1272.25
2016-10-18,1254,1267.75,1254,1265.25
2016-10-17,1251.4,1257.2,1250.55,1254
2016-10-16,1250.55,1250.55,1250.55,1250.55
2016-10-14,1258.35,1259.005,1247.8,1250.55
2016-10-13,1255.8,1260.25,1253.3,1260.25
2016-10-12,1253.2,1255.4,1250.2,1255.4
2016-10-11,1259.55,1261.9,1252.65,1253.25
2016-10-10,1260.005,1262.105,1253.1,1253.1
2016-10-07,1257.47,1257.47,1257.47,1257.47
2016-10-06,1268.05,1269.45,1250.25,1254.7
2016-10-05,1272.15,1276.8,1262.1,1263
2016-10-04,1283.7,1283.7,1267.08,1270.11
2016-10-03,1317.25,1319.5,1309.6,1311.89
2016-10-02,1312,1312,1312,1312
2016-09-30,1321.5,1328.02,1312,1312
2016-09-29,1322.1,1325.84,1315.8,1315.8
2016-09-28,1327.05,1327.63,1318.22,1321.95
2016-09-27,1338.35,1339.57,1325.36,1326.4
2016-09-26,1337,1341.99,1332.89,1337.95
2016-09-25,1343.2,1343.2,1343.2,1343.2
2016-09-23,1337.5,1343.2,1333.94,1337.61
2016-09-22,1332.57,1344.05,1331.44,1343.2
2016-09-21,1315,1342.2,1310.08,1342.2
2016-09-20,1313.5,1318.02,1312.21,1315.1
2016-09-19,1310.15,1318.25,1309.54,1314.2
2016-09-18,1303.55,1303.55,1303.55,1303.55
2016-09-16,1315.4,1318.12,1303.55,1303.55
2016-09-15,1323,1327.69,1306.95,1314.8
2016-09-14,1319,1325.89,1316.55,1320.3
2016-09-13,1327.7,1331.99,1315.95,1318.5
2016-09-12,1327.7,1327.7,1327.7,1327.7
2016-09-09,1338.45,1339.58,1327.79,1328.05
2016-09-08,1345.88,1348.97,1336.01,1337.75
2016-09-07,1348.45,1352.6,1343.23,1344.95
2016-09-06,1326.5,1351.85,1325.09,1350.3
2016-09-05,1327.75,1328.58,1324.55,1325.55
2016-09-04,1327.75,1327.75,1327.75,1327.75
2016-09-02,1314.05,1329.48,1308.08,1327.75
2016-09-01,1310.32,1319.85,1302.84,1315.25
2016-08-31,1311.6,1316.15,1306.09,1308.95
2016-08-30,1324.05,1325.23,1309.42,1311.15
2016-08-29,1319.9,1327.55,1315.57,1327.2
2016-08-28,1317.25,1317.25,1317.25,1317.25
2016-08-26,1322.05,1342.3,1317.15,1317.25
2016-08-25,1325.4,1327.11,1318.22,1321.7
2016-08-24,1337.95,1340.07,1323.65,1323.75
2016-08-23,1339,1344.77,1335.52,1338.1
2016-08-22,1337.35,1339.95,1332.39,1333.75
2016-08-21,1341.5,1341.5,1341.5,1341.5
2016-08-19,1352.5,1352.91,1338.01,1341.5
2016-08-18,1350,1356.06,1346.35,1354.2
2016-08-17,1345.85,1351.77,1341.28,1348.75
2016-08-16,1339.95,1357.55,1339.57,1346.55
2016-08-15,1337.7,1348.1,1335.95,1339.45
2016-08-14,1336.2,1336.2,1336.2,1336.2
2016-08-12,1338.3,1355.61,1334.23,1336.2
2016-08-11,1347.25,1353.24,1336.31,1337
2016-08-10,1340.3,1357.03,1340.3,1340.5
2016-08-09,1335.3,1342.31,1330.78,1340.7
2016-08-08,1332.8,1338.43,1330.12,1333
2016-08-07,1336.6,1336.6,1336.6,1336.6
2016-08-05,1361.35,1364.74,1335,1336.6
2016-08-04,1358,1361.7,1343.5,1360.85
2016-08-03,1363.6,1366.07,1354.61,1357.9
2016-08-02,1353.3,1366.99,1347.41,1363.68
2016-08-01,1352.9,1354.93,1346.53,1352.78
2016-07-31,1351.1,1351.1,1351.1,1351.1
2016-07-29,1335.7,1355.01,1330.51,1351.1
2016-07-28,1338.4,1345.28,1332.79,1335.5
2016-07-27,1319.6,1347.5,1316.66,1347.5
2016-07-26,1317,1323.5,1317,1320.5
2016-07-25,1322.2,1323.82,1312.7,1315.7
2016-07-24,1323.16,1323.16,1323.16,1323.16
2016-07-22,1332.98,1333.71,1320.18,1323.16
2016-07-21,1313.9,1339,1310.98,1339
2016-07-20,1332.4,1335.67,1310.5,1310.5
2016-07-19,1328.7,1334.8,1325.87,1334.8
2016-07-18,1333.25,1334.9,1324,1326
2016-07-17,1337.85,1337.85,1337.85,1337.85
2016-07-15,1335.95,1338.9,1322.87,1337.85
2016-07-14,1343.5,1347.05,1320.57,1335.1
2016-07-13,1332.15,1347.5,1328.1,1342.8
2016-07-12,1355.7,1357.7,1330.83,1332.5
2016-07-11,1368.65,1374.86,1351.88,1355.25
2016-07-08,1359.45,1367.35,1336.18,1366.8
2016-07-07,1363,1370.2,1351.24,1363
2016-07-06,1357.05,1375.08,1356.3,1363.9
2016-07-05,1349.25,1360,1338.38,1360
2016-07-04,1339.8,1357.24,1339.8,1351.1
2016-07-03,1342.65,1342.65,1342.65,1342.65
2016-07-01,1323.05,1344.56,1320.96,1342.65
2016-06-30,1317.9,1324.08,1313.3,1322.18
2016-06-28,1324.55,1326.16,1306.125,1317.5
2016-06-27,1326.25,1335.5,1317.84,1324.8
2016-06-24,1254.55,1358.25,1251.35,1333.75
2016-06-23,1263.8,1270.73,1255.65,1255.65
2016-06-22,1269.8,1270.7,1261.69,1266.31
2016-06-21,1290.2,1293.97,1263.15,1264.7
2016-06-20,1286.03,1292.27,1278.09,1290.15
2016-06-19,1301.35,1301.35,1301.35,1301.35
2016-06-16,1293.45,1314.75,1277.4,1277.5
2016-06-15,1285.05,1285.05,1278.6,1284.2
2016-06-14,1283.45,1294.5,1276.68,1283.45
2016-06-13,1284.05,1284.05,1284.05,1284.05
2016-06-12,1274.05,1274.05,1274.05,1274.05
2016-06-10,1269.5,1277.76,1264.78,1274.05
2016-06-09,1261.8,1271.6,1257.35,1269.15
2016-06-08,1245.1,1265.5,1243.3,1265.5
2016-06-07,1245.25,1247,1235.1,1247
2016-06-06,1244.3,1248.68,1240.24,1248
2016-06-05,1244.55,1244.55,1244.55,1244.55
2016-06-03,1210.6,1244.9,1207.12,1244.55
2016-06-02,1213.05,1217.72,1209.4,1212.5
2016-06-01,1216.15,1220.47,1206.23,1214.3
2016-05-31,1207.35,1218.26,1207.3,1215.85
2016-05-30,1213.05,1213.6,1200.3,1205.05
2016-05-29,1207.05,1207.05,1207.05,1207.05
2016-05-27,1220.2,1223.29,1207.05,1207.05
2016-05-26,1219.65,1233.75,1218.76,1221.6
2016-05-25,1227.6,1230.01,1217.97,1223.5
2016-05-24,1249.25,1252.02,1226.43,1226.5
2016-05-23,1251,1255.83,1243.35,1250.9
2016-05-22,1252.15,1252.15,1252.15,1252.15
2016-05-20,1255.8,1259.74,1249.07,1252.15
2016-05-19,1258.85,1261.32,1244.93,1256.1
2016-05-18,1280.6,1281.41,1255.19,1258.3
2016-05-17,1274.3,1282.09,1269.36,1280
2016-05-16,1273.1,1288.14,1271.33,1277
2016-05-15,1278,1278,1278,1278
2016-05-13,1264.35,1278.85,1264.12,1278
2016-05-12,1268.08,1280.96,1263.65,1277.3
2016-05-11,1266.3,1278.87,1264.99,1272.6
2016-05-10,1264.35,1269.38,1256.97,1266.4
2016-05-09,1284.84,1287.55,1261.53,1263.8
2016-05-08,1288.7,1288.7,1288.7,1288.7
2016-05-06,1277.85,1295.38,1274.7,1288.7
2016-05-05,1279.95,1286.02,1269.33,1278.5
2016-05-03,1292.28,1301.67,1282.8,1286
2016-05-02,1292.95,1303.63,1287.93,1298.7
2016-05-01,1279.5,1279.5,1279.5,1279.5
2016-04-29,1266.2,1296.51,1265.16,1279.5
2016-04-28,1245.45,1269.87,1238.37,1266.28
2016-04-27,1243.1,1252.27,1241.95,1246.56
2016-04-26,1238.1,1244.42,1231.69,1242.6
2016-04-25,1232.31,1242.08,1230.4,1234.8
2016-04-24,1227.5,1227.5,1227.5,1227.5
2016-04-22,1248.3,1252,1227.5,1227.5
2016-04-21,1243.85,1270.1,1243.65,1248.85
2016-04-20,1252.33,1263.1,1242.57,1244.3
2016-04-19,1232.03,1256.21,1228.33,1250.5
2016-04-18,1235.2,1241.73,1230.73,1231.55
2016-04-17,1237.35,1237.35,1237.35,1237.35
2016-04-15,1227.3,1237.35,1225.48,1237.35
2016-04-14,1242.9,1243.87,1221.55,1223.875
2016-04-13,1255.85,1256.81,1239.15,1240
2016-04-12,1256.45,1262.12,1251.51,1253.2
2016-04-11,1245.3,1258.61,1244.25,1257.95
2016-04-08,1239.65,1242.64,1229.84,1240.6
2016-04-07,1223.2,1243.17,1222.86,1240.85
2016-04-06,1230.45,1231.99,1217.95,1226
2016-04-05,1215.95,1236.23,1215.03,1221.6
2016-04-04,1217.82,1222.65,1213.9,1213.9
2016-04-03,1222.45,1222.45,1222.45,1222.45
2016-04-01,1231.76,1235.37,1209.34,1222.45
2016-03-31,1226.2,1239.28,1224.33,1232.7
2016-03-30,1241.61,1243.23,1224,1224
2016-03-29,1221.17,1244,1215.58,1243.3
2016-03-28,1216.65,1222.77,1208.55,1221.05
2016-03-27,1217.25,1217.25,1217.25,1217.25
2016-03-24,1222.83,1223.74,1213.13,1217.25
2016-03-23,1248.08,1249.46,1214.45,1223.4
2016-03-22,1243.81,1259.45,1242.62,1247.66
2016-03-21,1254.75,1255.3,1241.05,1243.73
2016-03-20,1255.31,1256.06,1255.06,1255.65
2016-03-18,1258.89,1266.85,1248.04,1255.36
2016-03-17,1259.9,1270.93,1254.66,1259.47
2016-03-16,1233.06,1263.87,1227.27,1259.85
2016-03-15,1235.41,1237.47,1226.76,1233.02
2016-03-14,1251.6,1260.45,1229.9,1235.51
2016-03-13,1248.15,1250.98,1248.15,1250.87
2016-03-11,1269.85,1282.86,1245.75,1245.75
2016-03-10,1252.95,1279.5,1237.82,1279.5
2016-03-09,1261.95,1264.8,1243.88,1253
2016-03-08,1266.44,1277.83,1260,1260
2016-03-07,1259.86,1272.74,1257.12,1267.75
2016-03-04,1261.21,1279.42,1250.73,1258.05
2016-03-03,1241.7,1270.1,1237.74,1270.1
2016-03-02,1231.58,1243.87,1225,1240.1
2016-03-01,1239.75,1248.37,1228.14,1232.1
2016-02-29,1218.4,1241.12,1218.09,1238.71
2016-02-28,1222.75,1222.75,1222.75,1222.75
2016-02-26,1232.65,1240.26,1212.16,1222.75
2016-02-25,1227.03,1242.85,1221.8,1233.35
2016-02-24,1227.08,1253.23,1222.15,1229.55
2016-02-23,1209.11,1228.01,1207.41,1227.27
2016-02-22,1224.4,1226.26,1202.2,1207
2016-02-21,1224.1,1224.1,1224.1,1224.1
2016-02-19,1231.28,1234.56,1220.15,1227.85
2016-02-18,1208.25,1239.45,1201.04,1231.5
2016-02-17,1203.17,1213.67,1196.1,1208.505
2016-02-16,1208.85,1216.71,1191.4,1197.95
2016-02-15,1232.81,1234.57,1202.21,1211.3
2016-02-12,1248.32,1248.32,1232.63,1237.1
2016-02-11,1197.3,1261.265,1197.25,1246.6
2016-02-10,1189.57,1197.83,1181.69,1197.8
2016-02-09,1190.89,1198.98,1186.06,1188.95
2016-02-08,1169.26,1200.605,1164.56,1189.23
2016-02-05,1155.88,1174.47,1145.45,1173.4
2016-02-04,1141.77,1160.875,1139.89,1160
2016-02-03,1128.42,1145.255,1124.58,1142.5
2016-02-02,1128.38,1130.355,1122.93,1128.96
2016-02-01,1116.35,1131.875,1116.35,1129
2016-01-29,1115.57,1118.3,1109.13,1118.17
2016-01-28,1125.74,1125.99,1111.96,1120
2016-01-27,1120.56,1129.85,1115.07,1124.2
2016-01-26,1108.58,1123.02,1107.17,1120.05
2016-01-25,1097.9,1109.05,1097.38,1108.1
2016-01-24,1097.66,1097.66,1097.66,1097.66
2016-01-22,1100.84,1102.18,1094.18,1097.66
2016-01-21,1106.2,1106.78,1104.2,1104.2
2016-01-20,1087.97,1109.09,1087.97,1100.5
2016-01-19,1088.47,1094.23,1082.2,1082.2
2016-01-18,1090.3,1093.12,1086.5,1086.5
2016-01-15,1078.7,1097.09,1076.42,1088.95
2016-01-14,1093.5,1095.31,1071.6,1078.3
2016-01-13,1087.66,1096.75,1080.06,1096
2016-01-12,1095.4,1098.77,1083.69,1087.2
2016-01-11,1107.85,1108.36,1092.8,1092.8
2016-01-08,1108.92,1111.99,1094.27,1104.1
2016-01-07,1093.9,1110.07,1091.69,1108.4
2016-01-06,1077.99,1095.29,1075.53,1093.57
2016-01-05,1073.63,1081.985,1073.17,1077.35
2016-01-04,1065.1,1083.255,1061.99,1074.2
2015-12-31,1061.75,1063.495,1058.865,1060.82
2015-12-30,1069.29,1072.29,1059.55,1063.2
2015-12-29,1069.06,1075.23,1067.3,1067.3
2015-12-28,1076.55,1077.15,1065.9,1065.9
2015-12-24,1070.7,1076.93,1070.43,1076.05
2015-12-23,1073.1,1075.54,1067.8,1067.8
2015-12-22,1078.4,1080.56,1071.95,1072.4
2015-12-21,1066.35,1081.36,1064.06,1079.8
2015-12-20,1070.3,1070.3,1070.3,1070.3
2015-12-18,1051.35,1069.89,1051.2,1066
2015-12-17,1072.1,1072.92,1047.45,1048.3
2015-12-16,1061.4,1078.02,1061.32,1069
2015-12-15,1063.65,1068.29,1057.25,1058.1
2015-12-14,1073.9,1077.41,1059.44,1060.5
2015-12-11,1071.95,1079.58,1062.71,1074.1
2015-12-10,1072.4,1076.36,1070.09,1071.69
2015-12-09,1074.85,1085.355,1069.84,1073.5
2015-12-08,1071.3,1078.485,1068.07,1074.88
2015-12-07,1084.95,1086.56,1067.91,1071.3
2015-12-04,1064.005,1088.68,1064.005,1086.98
2015-12-03,1054.05,1065.485,1046.41,1054
2015-12-02,1069.04,1071.51,1051.96,1053.55
2015-12-01,1064.97,1073.17,1063.39,1070.04
2015-11-30,1058.5,1068.66,1053.55,1064.75
2015-11-27,1056.2,1056.2,1056.2,1056.2
2015-11-26,1071,1073.1,1071,1073.1
2015-11-25,1075.72,1080.64,1068.12,1071.3
2015-11-24,1069.3,1080.75,1069.28,1075.79
2015-11-23,1074.65,1076.74,1065,1065
2015-11-20,1082.25,1087.2,1076.05,1078.8
2015-11-19,1071.8,1086.09,1070.005,1082.2
2015-11-18,1071.85,1074.05,1065.87,1070.8
2015-11-17,1083.89,1084.63,1065.93,1070.25
2015-11-16,1088.15,1098.05,1081.645,1083.04
2015-11-13,1085.2,1088.125,1080.375,1083.7
2015-11-12,1086.65,1089.6,1075.05,1086.6
2015-11-11,1090,1093.45,1084.21,1086.24
2015-11-10,1092.35,1094.48,1086.125,1089.9
2015-11-09,1090.35,1095.43,1088.82,1092.125
2015-11-06,1104.85,1112.55,1085.7,1089.85
2015-11-05,1108.1,1111.55,1103.15,1103.95
2015-11-04,1118.3,1122.8,1102,1102
2015-11-03,1134.1,1138.28,1114.2,1114.2
2015-11-02,1141.6,1142.9,1133.15,1133.55
2015-11-01,1142.05,1142.05,1142.05,1142.05
2015-10-30,1145.88,1150.05,1139.85,1142.05
2015-10-29,1157.55,1162.75,1144.68,1146.78
2015-10-28,1167.45,1182.8,1153.05,1157.55
2015-10-27,1164.05,1168.15,1161.28,1167.25
2015-10-26,1163.15,1169.35,1162.55,1163.5
2015-10-25,1164.45,1164.45,1162.45,1163.05
2015-10-23,1166.4,1179.46,1159.17,1164.45
2015-10-22,1167.7,1171.375,1163.235,1168.5
2015-10-21,1176.55,1179.25,1164.02,1167.1
2015-10-20,1170,1180.33,1167.5,1173.5
2015-10-19,1176.75,1178.15,1168.85,1170.75
2015-10-16,1182.25,1184.48,1174.96,1177.55
2015-10-15,1184.75,1191.03,1176.365,1181.3
2015-10-14,1185.33,1185.33,1185.33,1185.33
2015-10-13,1163.6,1168.9,1151.91,1168.9
2015-10-12,1155.7,1169.9,1154.95,1169.9
2015-10-10,1157.53,1157.53,1157.53,1157.53
2015-10-09,1139.15,1159.765,1139.1,1157.53
2015-10-08,1145.35,1154,1137.21,1154
2015-10-07,1147.05,1155,1142.44,1155
2015-10-06,1135.95,1153.9,1135.25,1153.9
2015-10-05,1137.2,1141.57,1130.33,1135.75
2015-10-04,1138.14,1138.14,1138.14,1138.14
2015-10-02,1114.08,1141.5,1105.25,1138.14
2015-10-01,1115.7,1118.855,1111.255,1114.08
2015-09-30,1127.45,1128.1,1112.255,1115
2015-09-29,1132.25,1134.225,1124.605,1127.25
2015-09-28,1145.5,1147.85,1128.32,1132.05
2015-09-25,1150.2,1151.15,1141.255,1145.8
2015-09-24,1132.05,1156.48,1131.95,1153.05
2015-09-23,1125.05,1133.98,1122.05,1130.4
2015-09-22,1133.4,1136.15,1121.725,1124.65
2015-09-21,1139.45,1140,1130.605,1133.4
2015-09-18,1131.15,1141.765,1127.65,1139.4
2015-09-17,1119.5,1133.5,1115.855,1130.85
2015-09-16,1105.55,1124.18,1104.15,1119.55
2015-09-15,1109.2,1109.2,1103.32,1105.4
2015-09-14,1107.65,1110.45,1103.7,1108.8
2015-09-13,1107.9,1107.9,1107.9,1107.9
2015-09-11,1111.15,1112.75,1098.75,1107.9
2015-09-10,1107.15,1114.625,1104,1111.65
2015-09-09,1122,1125.25,1101.725,1106.1
2015-09-08,1119.3,1126.57,1118.8,1121.8
2015-09-07,1123.35,1124.85,1116.6,1119.3
2015-09-04,1125.3,1129.605,1117.71,1123
2015-09-03,1133.9,1134.25,1121.1,1122
2015-09-02,1140,1142.5,1132.75,1134.05
2015-09-01,1137.5,1147.82,1137.3,1140
2015-08-31,1133.95,1136.68,1126.07,1134.5
2015-08-28,1125.65,1140.68,1124.105,1133.96
2015-08-27,1126.2,1129.3,1118.865,1125.85
2015-08-26,1140.45,1146.35,1117.93,1125.55
2015-08-25,1153.4,1156.55,1134.95,1140.65
2015-08-24,1164.65,1170.16,1147.855,1155.15
2015-08-21,1153.9,1167.65,1149.07,1160.15
2015-08-20,1133.9,1163,1132.85,1163
2015-08-19,1118.15,1140,1116.35,1136.6
2015-08-18,1117.7,1121.275,1110.44,1118
2015-08-17,1114.9,1122.8,1113.75,1114.3
2015-08-14,1115.35,1120.98,1111.93,1113.7
2015-08-13,1125.35,1126.35,1113.71,1115.05
2015-08-12,1108.9,1127.48,1102.03,1126.6
2015-08-11,1108.61,1108.61,1108.61,1108.61
2015-08-10,1093.3,1108.875,1090,1104.5
2015-08-09,1094.2,1094.2,1094.2,1094.2
2015-08-07,1089.95,1099.48,1083.35,1094.2
2015-08-06,1085.1,1093.875,1083.65,1089.6
2015-08-05,1087.4,1091.635,1083.16,1083.2
2015-08-04,1084.95,1094.3,1081.22,1082.9
2015-08-03,1094.53,1097.75,1085.92,1086.13
2015-07-31,1088.85,1105.875,1080.25,1094.53
2015-07-30,1105.85,1105.85,1083.05,1087.9
2015-07-29,1095.4,1114,1090.91,1114
2015-07-28,1095.2,1100.2,1091.8,1100.2
2015-07-27,1096.95,1105.05,1089.625,1094.31
2015-07-26,1099,1099,1099,1099
2015-07-24,1090.45,1101.375,1077.5,1099
2015-07-23,1095,1105.725,1087.375,1090.8
2015-07-22,1101.65,1103.3,1087.48,1094.5
2015-07-21,1098.65,1109.875,1097.05,1101.45
2015-07-20,1132.7,1133.1,1088.45,1108
2015-07-17,1145.55,1145.65,1131.45,1134.1
2015-07-16,1148.75,1149.45,1139.9,1139.9
2015-07-15,1155.7,1156.95,1143.97,1149.65
2015-07-14,1158,1159.125,1153.225,1155.9
2015-07-13,1164,1164.2,1151.52,1158
2015-07-10,1159.3,1164.91,1157.9,1163.9
2015-07-09,1159.45,1166.83,1156.15,1159.65
2015-07-08,1153.7,1164.46,1147.4,1158.6
2015-07-07,1170.35,1170.35,1148.725,1164.7
2015-07-06,1173.2,1175.1,1163.48,1170.15
2015-07-03,1165.85,1169.93,1164.95,1168.9
2015-07-02,1168.7,1172.1,1157.625,1172.1
2015-07-01,1178,1179.3,1167.91,1168.8
2015-06-30,1179.95,1180.63,1167.52,1172.6
2015-06-29,1185.2,1187.2,1174.225,1184.1
2015-06-26,1173.55,1178.35,1169.7,1174.8
2015-06-25,1175.35,1178.15,1170,1170
2015-06-24,1178.35,1180.125,1171.725,1175.2
2015-06-23,1185.65,1188.15,1176.66,1178.15
2015-06-22,1200.25,1201.15,1182.3,1185.45
2015-06-19,1201.75,1204.16,1198.605,1204
2015-06-18,1184.4,1206,1183.85,1206
2015-06-17,1181.755,1189.235,1174.71,1185.45
2015-06-16,1185.95,1187.775,1176.32,1181.855
2015-06-15,1182.1,1190,1173.25,1186.4
2015-06-12,1182.05,1184.3,1176.9,1181.3
2015-06-11,1186.85,1187.93,1176.54,1187
2015-06-10,1177.3,1191.98,1175.65,1185.85
2015-06-09,1174.45,1183.03,1172.75,1176.7
2015-06-08,1170.15,1177.45,1169.1,1174.05
2015-06-05,1177.05,1178.55,1162.95,1172
2015-06-04,1185.4,1186.35,1173.05,1177.1
2015-06-03,1193.7,1195.15,1180.75,1185.3
2015-06-02,1188.85,1196,1186.15,1193.6
2015-06-01,1191.25,1204.2,1184.8,1189.15
2015-05-29,1187.95,1193.25,1186.55,1190.5
2015-05-28,1188.1,1192.15,1180.95,1188.45
2015-05-27,1187.25,1190.8,1184.7,1188.15
2015-05-26,1206.95,1207.65,1182.3,1182.3
